dataset_id,name,family,source,task_type,seed,length,ext_sample_entropy_m2,ext_approx_entropy_m2,ext_lz_complexity,ext_hurst_rs,ext_psd_slope,ext_spectral_centroid,ext_spectral_bandwidth,ext_spectral_rolloff85,ext_zero_crossing_rate,ext_turning_point_rate,ext_outlier_rate_3sigma,ext_spike_rate_mad6,ext_arch_lm5,ext_volatility_ac1,ext_trend_strength,ext_seasonality_strength,ext_changepoint_count,ext_recurrence_rate,ext_recurrence_determinism,ext_fnn_fraction,ext_corr_dim_approx,ext_bds_like,ext_zero_fraction,ext_cv2_positive
narma20_s011:1611:800,narma20_s011,input_driven,synthetic,input_driven,1611,800,2.1309019344051467,1.6238777678008587,1.7358941141594506,0.560849784754617,0.12059917935192019,0.2694700933030632,0.14246445739366775,0.4375,0.523153942428035,0.6779448621553885,0.0,0.0,0.9405725342269511,0.11094247637833261,0.001192118062885883,0.090645021280054,5.0,0.09972003513928457,0.4969537296229211,0.6518624641833811,2.439679515559149,0.00026660540983619585,0.0,0.3094502130666501
narma25_s012:1612:800,narma25_s012,input_driven,synthetic,input_driven,1612,800,2.211685902165406,1.667151538682198,1.747948934396669,0.5848257987448915,-0.029251600276007456,0.25037491678622953,0.14846147158438122,0.43359375,0.48936170212765956,0.6679197994987469,0.0,0.0,6.779784332235006,0.16382269256994214,6.158948472334558e-07,0.10222309691197108,5.0,0.09972003513928457,0.5139140457763873,0.673352435530086,2.4546019932791894,-0.0014935502964464609,0.0,0.294919984117548
narma30_s013:1613:800,narma30_s013,input_driven,synthetic,input_driven,1613,800,2.186051276738094,1.630412457257937,1.7358941141594506,0.5211965702004512,-0.06159423783586714,0.2472524194943126,0.15021495544470456,0.431640625,0.4981226533166458,0.6741854636591479,0.0,0.0,3.486508691274744,0.19738091590957352,0.003203509857846676,0.09100317632286949,0.0,0.09972003513928457,0.5119380866128767,0.6590257879656161,2.5053704294468,-0.0001118017952186634,0.0,0.32313079280099466
narma02_s014:1614:800,narma02_s014,input_driven,synthetic,input_driven,1614,800,2.149657770021944,1.6392633059858674,1.7238392939222322,0.5715097040862871,-0.04632995134340338,0.24411381052749312,0.1448350473079595,0.419921875,0.490613266583229,0.6779448621553885,0.0,0.0,10.826524223843565,0.12362010393401678,0.002207802950647042,0.09221043924513583,4.0,0.09972003513928457,0.514243372303639,0.66189111747851,2.48188117534877,0.0009559015184355535,0.0,0.3219174744391798
narma05_s015:1615:800,narma05_s015,input_driven,synthetic,input_driven,1615,800,2.1235368615450603,1.6212764484291604,1.7600037546338874,0.5383383629223597,-0.010700388520949709,0.2565109587512902,0.15238853055863028,0.443359375,0.5068836045056321,0.681704260651629,0.0,0.0,8.569165931939825,0.18162532731670092,2.7763231812194533e-05,0.09119345422577377,6.0,0.09972003513928457,0.5073275152313519,0.6332378223495702,2.4302918662135933,3.350875876709236e-05,0.0,0.3583152368745933
narma10_s016:1616:800,narma10_s016,input_driven,synthetic,input_driven,1616,800,2.12132398168653,1.6500583691660955,1.7358941141594506,0.5734111910305532,-0.10813042749124457,0.23592451491057193,0.14140505178949303,0.40234375,0.4918648310387985,0.6616541353383458,0.0,0.0,7.04536982788032,0.07407699735911066,1.3552869894351005e-05,0.10618761230698051,5.0,0.09972003513928457,0.5226411987485592,0.6790830945558739,2.420714330337701,-0.0006019759102594835,0.0,0.3492578190098149
narma15_s017:1617:800,narma15_s017,input_driven,synthetic,input_driven,1617,800,2.1865221340434,1.6462046493700395,1.7358941141594506,0.508639131057593,-0.005159534286207097,0.2520494410077492,0.14468718277809156,0.427734375,0.5018773466833542,0.6842105263157895,0.0,0.0,2.2092997496467985,0.13132592618050465,2.5174513742620697e-05,0.09894652030907303,4.0,0.09972003513928457,0.5190186069487898,0.6575931232091691,2.479250960948593,-0.00027802861868153617,0.0,0.3335682988236753
narma20_s018:1618:800,narma20_s018,input_driven,synthetic,input_driven,1618,800,2.1168790687519667,1.6199194320711001,1.7358941141594506,0.5656647908554695,0.10798308163606189,0.2612587258951736,0.1372455605813264,0.427734375,0.4881101376720901,0.6528822055137845,0.0,0.0,9.539996537069591,0.07974462679643037,0.0003310053502687538,0.09081527167140002,8.0,0.09972003513928457,0.511444096821999,0.6819484240687679,2.472761728633961,-0.0010963936693597909,0.0,0.3351178374877032
narma25_s019:1619:800,narma25_s019,input_driven,synthetic,input_driven,1619,800,2.1884963423742576,1.672184224661458,1.7358941141594506,0.6299916385541755,-0.07066965881872732,0.24663042642307687,0.14525568564112967,0.427734375,0.5181476846057572,0.6842105263157895,0.0,0.0,6.862102171426022,0.04062165083009846,0.0023726688652080385,0.11325253756008069,3.0,0.09972003513928457,0.5244524946484439,0.6504297994269341,2.505796941895391,0.00013126197093221714,0.0,0.33088434084425467
linear_memory_lag01_s000:1700:800,linear_memory_lag01_s000,input_driven,synthetic,input_driven,1700,800,2.217822268365796,1.646883610703977,1.747948934396669,0.6072758336199731,-0.12284732388390751,0.24850798862469164,0.1493819688546294,0.416015625,0.49937421777221525,0.6917293233082706,0.0,0.0,2.7386687163214587,0.1547159636055069,0.0004574678862704351,0.097275028799928,6.0,0.09972003513928457,0.5032109336407048,0.6575931232091691,2.4837462293651424,0.0016973577806472795,0.0,0.3605812603030778
linear_memory_lag08_s001:1701:800,linear_memory_lag08_s001,input_driven,synthetic,input_driven,1701,800,2.255696345791553,1.6634328532676363,1.747948934396669,0.5410730860208671,0.062071335122566844,0.2588483098936616,0.1449508070914583,0.443359375,0.5206508135168961,0.6666666666666666,0.0,0.0,16.410942642898302,0.04239579042827769,0.005463558803946222,0.09776277525474322,4.0,0.09972003513928457,0.5078215050222296,0.6790830945558739,2.5650846810077574,-0.0010196238724158313,0.0,0.37001532849570745
linear_memory_lag15_s002:1702:800,linear_memory_lag15_s002,input_driven,synthetic,input_driven,1702,800,2.1818565471079054,1.6587930035585305,1.747948934396669,0.48418933016191756,0.16373299997546356,0.2663516937314019,0.1441852181178308,0.443359375,0.5106382978723404,0.6679197994987469,0.0,0.0,5.097976183647348,0.14787930830875234,0.0012848635149887988,0.09828468670081653,4.0,0.09972003513928457,0.5076568417586037,0.6905444126074498,2.4538489244364725,-0.00013299118435500246,0.0,0.29645895614593193
linear_memory_lag22_s003:1703:800,linear_memory_lag22_s003,input_driven,synthetic,input_driven,1703,800,2.237102536651839,1.6768272120045715,1.7358941141594506,0.4985974906035697,0.06107359201395428,0.25799540583217345,0.13838812697563466,0.423828125,0.5556946182728411,0.6629072681704261,0.0,0.0,3.258898266829593,0.09999870137043838,0.0014262575451861048,0.09321545506656158,7.0,0.09972003513928457,0.5130907294582578,0.660458452722063,2.475251415046676,-0.0006535160281045116,0.0,0.32572328356262786
linear_memory_lag04_s004:1704:800,linear_memory_lag04_s004,input_driven,synthetic,input_driven,1704,800,2.2009667147189793,1.6419240635457406,1.7358941141594506,0.5589496795240564,0.04032643625937654,0.25982651326082906,0.13885605707651563,0.416015625,0.5156445556946183,0.6691729323308271,0.0,0.0,3.3573099480370128,0.0478261806171337,0.00010784255339191251,0.08869186067163845,1.0,0.09972003513928457,0.5209945661123003,0.6833810888252149,2.4895236124968476,0.00027392066401760173,0.0,0.32336059652818944
linear_memory_lag11_s005:1705:800,linear_memory_lag11_s005,input_driven,synthetic,input_driven,1705,800,2.241522477183072,1.6594141904794641,1.747948934396669,0.5788062476738495,0.014728142143707794,0.2555910651723847,0.1431322606271058,0.423828125,0.5081351689612015,0.6704260651629073,0.0,0.0,5.309041361311058,0.12499047468679617,0.0018320871373871395,0.09360331130829636,3.0,0.09972003513928457,0.49860036225918,0.6547277936962751,2.5007060442237465,4.402521891128108e-06,0.0,0.3812023790121865
linear_memory_lag18_s006:1706:800,linear_memory_lag18_s006,input_driven,synthetic,input_driven,1706,800,2.166716968312332,1.6547605672422225,1.747948934396669,0.5153301670111182,0.01521024994982747,0.25619906490800726,0.14718815372488944,0.4296875,0.5043804755944932,0.6641604010025063,0.0,0.0,5.220729512773957,0.13695094786784212,0.0007855682263913089,0.09102040241367297,5.0,0.09972003513928457,0.5088094846039849,0.6547277936962751,2.4301065752094897,-0.00011782286618131077,0.0,0.3294334639167911
linear_memory_lag25_s007:1707:800,linear_memory_lag25_s007,input_driven,synthetic,input_driven,1707,800,2.1504485125384885,1.6448863767324324,1.7358941141594506,0.5671682264927809,-0.012073208941302309,0.25551849186319314,0.14172979675155842,0.41796875,0.5131414267834794,0.6829573934837093,0.0,0.0,6.930012174325682,0.07906697732912575,0.0010582525412907717,0.08642099645650922,7.0,0.09972003513928457,0.5102914539766178,0.6776504297994269,2.4377577756867437,0.0003649782926146983,0.0,0.3357298118611531
linear_memory_lag07_s008:1708:800,linear_memory_lag07_s008,input_driven,synthetic,input_driven,1708,800,2.2455025776020103,1.6558707932213839,1.747948934396669,0.4941420920939501,0.11717379938343864,0.2557175832100016,0.1424350602175554,0.421875,0.5369211514392991,0.6666666666666666,0.0,0.0,1.4231599881407953,0.13895528733762472,0.0001125563440584898,0.11153651394971459,3.0,0.09972003513928457,0.5313683517207312,0.6103151862464183,2.482354513899703,0.0005882342606356172,0.0,0.32948965028718374
linear_memory_lag14_s009:1709:800,linear_memory_lag14_s009,input_driven,synthetic,input_driven,1709,800,2.2071848190412746,1.655584674372352,1.7600037546338874,0.49519308354329483,0.00645462353556181,0.24563323881366425,0.14355248860031475,0.423828125,0.47434292866082606,0.6466165413533834,0.0,0.0,0.8457317891300381,0.09131103524067488,0.001858445364489869,0.0832249962682735,7.0,0.09972003513928457,0.514408035567265,0.6518624641833811,2.5060131683022027,-0.00015674857104894246,0.0,0.3542420098967372
linear_memory_lag21_s010:1710:800,linear_memory_lag21_s010,input_driven,synthetic,input_driven,1710,800,2.2649283735560406,1.6921883020083017,1.7600037546338874,0.5550833001766098,0.011779457821379059,0.250913128036221,0.14382380917625065,0.43359375,0.49436795994993743,0.6716791979949874,0.0,0.0,1.722913106787007,0.10509551746469384,0.0017926583531197027,0.09676176221978554,5.0,0.09972003513928457,0.5232998518030627,0.6404011461318052,2.458098771937952,-0.0003261240995967585,0.0,0.3362316721081801
linear_memory_lag03_s011:1711:800,linear_memory_lag03_s011,input_driven,synthetic,input_driven,1711,800,2.2082061564667046,1.6540020988581876,1.7358941141594506,0.5025201889803093,-0.008415351653003323,0.2626085409326431,0.15259292728415014,0.447265625,0.5018773466833542,0.6879699248120301,0.0,0.0,4.190333772498821,0.1671726882502903,1.4952787998123718e-05,0.09371946530375594,6.0,0.09972003513928457,0.502881607113453,0.6275071633237822,2.4886140366605045,-0.00015677506754741,0.0,0.33737139622208834
linear_memory_lag10_s012:1712:800,linear_memory_lag10_s012,input_driven,synthetic,input_driven,1712,800,2.12915891963846,1.6514782188309995,1.747948934396669,0.4735330068982832,0.01641234428407035,0.2483999070894939,0.14338463172098506,0.423828125,0.46808510638297873,0.6842105263157895,0.0,0.0,4.154919442877944,0.13789012700119377,0.00013119703286645912,0.1182356026054034,4.0,0.09972003513928457,0.5130907294582578,0.6790830945558739,2.4446420305100043,-0.0008998915440558142,0.0,0.3398579157729042
linear_memory_lag17_s013:1713:800,linear_memory_lag17_s013,input_driven,synthetic,input_driven,1713,800,2.2218685056199674,1.6629180455492474,1.747948934396669,0.5618845136931706,-0.05479809103281799,0.24257507580266258,0.14065295925777893,0.423828125,0.49436795994993743,0.6741854636591479,0.0,0.0,6.540700335054573,0.03470575730894394,6.163137131853791e-05,0.11062635226018938,5.0,0.09972003513928457,0.5198419232669191,0.6275071633237822,2.4897502428439795,-0.0007592725071716155,0.0,0.31643654654200665
linear_memory_lag24_s014:1714:800,linear_memory_lag24_s014,input_driven,synthetic,input_driven,1714,800,2.2358419412411097,1.69123047699778,1.747948934396669,0.5847444629474081,-0.10297977753298229,0.241608947585858,0.14847694814277448,0.4296875,0.493116395494368,0.6528822055137845,0.0,0.0,5.61360346810708,0.09292869949761799,0.003505676981977124,0.10367871233828575,3.0,0.09972003513928457,0.5198419232669191,0.667621776504298,2.3981331574209714,-0.0006434004125303872,0.0,0.29343279676081063
linear_memory_lag06_s015:1715:800,linear_memory_lag06_s015,input_driven,synthetic,input_driven,1715,800,2.252853892129033,1.6536613095317083,1.747948934396669,0.5727014198034148,-0.09661487956717676,0.24081209879589432,0.14212102619772699,0.404296875,0.5056320400500626,0.6528822055137845,0.0,0.0,1.811651342156504,0.07787169887177516,8.813272616303713e-05,0.10510642729731359,4.0,0.09972003513928457,0.5055162193314672,0.667621776504298,2.4597562262605774,0.0005716465421527483,0.0,0.3411226051151931
linear_memory_lag13_s016:1716:800,linear_memory_lag13_s016,input_driven,synthetic,input_driven,1716,800,2.2379278704497234,1.7017616640304176,1.747948934396669,0.6368388707827219,-0.07252675541679135,0.24524490884079964,0.143761532634399,0.41796875,0.5081351689612015,0.6629072681704261,0.0,0.0,6.631490296282802,0.06549387835764345,0.00022955224935194973,0.11760653941485014,5.0,0.09972003513928457,0.5218178824304298,0.6475644699140402,2.383492416078488,-0.0003210529429173159,0.0,0.30404637154688224
linear_memory_lag20_s017:1717:800,linear_memory_lag20_s017,input_driven,synthetic,input_driven,1717,800,2.217468183612866,1.6746319440774116,1.747948934396669,0.5186678717726279,0.08124704498999884,0.26336458921819306,0.1415570626812822,0.431640625,0.5156445556946183,0.6754385964912281,0.0,0.0,1.2244716545196321,0.0969008436907783,0.0007006049763711442,0.07575417858770848,6.0,0.09972003513928457,0.5061748723859707,0.6475644699140402,2.5296880591086066,-0.0005393535619903356,0.0,0.329112470596063
linear_memory_lag02_s018:1718:800,linear_memory_lag02_s018,input_driven,synthetic,input_driven,1718,800,2.1886152526361675,1.6567519767471675,1.747948934396669,0.5883846913765058,0.0517895973179426,0.25489212655808124,0.14293926316234756,0.421875,0.5131414267834794,0.6716791979949874,0.0,0.0,7.5944498311674495,0.11579158591094642,0.00035205842382057817,0.08906424242600662,6.0,0.09972003513928457,0.5191832702124156,0.6934097421203438,2.48132808799053,-0.0004765562206013041,0.0,0.3331079919916078
linear_memory_lag09_s019:1719:800,linear_memory_lag09_s019,input_driven,synthetic,input_driven,1719,800,2.1075746763884085,1.6273997668917088,1.7117844736850136,0.5911704386196925,-0.008444207474519879,0.25593255360740846,0.14733334224138173,0.4375,0.5068836045056321,0.6766917293233082,0.0,0.0,7.547845929488631,0.1248790600652862,0.0003639392796037644,0.08821210339353125,5.0,0.09972003513928457,0.5158900049398979,0.6876790830945558,2.4924600472810545,-0.0003234622644456564,0.0,0.32646819233924823
nonlinear_ipc_d4_l20_s000:1800:800,nonlinear_ipc_d4_l20_s000,input_driven,synthetic,input_driven,1800,800,2.2248670086162243,1.6815491293814375,1.7358941141594506,0.5125439349956333,0.12080895286050262,0.2684174407518207,0.1424733696924463,0.439453125,0.5143929912390488,0.6954887218045113,0.0,0.0,0.9492452067338664,0.13749158755997976,2.50266324154369e-05,0.10988825536046505,4.0,0.09972003513928457,0.5172073110489049,0.6590257879656161,2.5073079711804223,-0.0005104983871534741,0.0,0.3424023263916125
nonlinear_ipc_d4_l04_s001:1801:800,nonlinear_ipc_d4_l04_s001,input_driven,synthetic,input_driven,1801,800,2.2160170766855867,1.6481314110487837,1.7600037546338874,0.5769368036572274,-0.060012698979814844,0.2502073568040528,0.1474456645552656,0.43359375,0.4793491864831039,0.6867167919799498,0.0,0.0,0.8369239475893803,0.13843729670981525,0.0008644963457976607,0.09081375055254622,7.0,0.09972003513928457,0.5265931170755804,0.6991404011461319,2.4824027228949936,-0.0013333050639673383,0.0,0.33606948395296155
nonlinear_ipc_d3_l11_s002:1802:800,nonlinear_ipc_d3_l11_s002,input_driven,synthetic,input_driven,1802,800,2.1587810497664064,1.659158421905282,1.747948934396669,0.5283222098010145,0.1013724913183405,0.2703648660500036,0.14461769645814437,0.44140625,0.5118898623279099,0.6641604010025063,0.0,0.0,6.8667841244024,0.10001930898575033,0.0027426870940815418,0.1150573645767913,4.0,0.09972003513928457,0.5234645150666887,0.6590257879656161,2.33991410590935,0.000643730340077503,0.0,0.2706069665988682
nonlinear_ipc_d2_l13_s003:1803:800,nonlinear_ipc_d2_l13_s003,input_driven,synthetic,input_driven,1803,800,2.208752082507287,1.6793005309203446,1.7238392939222322,0.5360108035467794,0.012683186486928217,0.26002879363651793,0.14376268282648708,0.431640625,0.5043804755944932,0.6779448621553885,0.0,0.0,0.7914901491115395,0.08443406159395077,0.003524160923428332,0.11481678990384354,3.0,0.09972003513928457,0.5173719743125309,0.6590257879656161,2.5168872368948367,0.0002932789806218139,0.0,0.330272500345771
nonlinear_ipc_d2_l23_s004:1804:800,nonlinear_ipc_d2_l23_s004,input_driven,synthetic,input_driven,1804,800,2.241734542043088,1.6980433897063438,1.7600037546338874,0.5471480720299884,-0.08972126810710139,0.236357174821209,0.14182297705305674,0.41015625,0.49436795994993743,0.6679197994987469,0.0,0.0,6.642183299972197,0.045712970258995976,0.00010976528367512284,0.11384522866133116,6.0,0.09972003513928457,0.5125967396673802,0.66189111747851,2.402686519518287,0.00019176573581608514,0.0,0.28744328950386644
nonlinear_ipc_d3_l17_s005:1805:800,nonlinear_ipc_d3_l17_s005,input_driven,synthetic,input_driven,1805,800,2.1649143360596463,1.6121659066831233,1.747948934396669,0.5028508226261075,0.09656798165702549,0.25636125275826993,0.1382768400863083,0.412109375,0.5106382978723404,0.6791979949874687,0.0,0.0,1.8857330646948207,0.09061951028635233,0.00034824213880813026,0.13018587989416805,7.0,0.09972003513928457,0.5160546682035237,0.6461318051575932,2.5267236300355282,0.0007711853892491682,0.0,0.38058236702904863
nonlinear_ipc_d2_l23_s006:1806:800,nonlinear_ipc_d2_l23_s006,input_driven,synthetic,input_driven,1806,800,2.282513198679525,1.7054728449296128,1.7358941141594506,0.6078839672696472,0.0795757481294275,0.2664928555884618,0.14639241816439702,0.435546875,0.5143929912390488,0.6842105263157895,0.0,0.0,2.72854050538565,0.1556887858648279,0.005245007272140612,0.06961427730139302,3.0,0.09972003513928457,0.5020582907953236,0.66189111747851,2.4347763265035836,0.0015959470246155738,0.0,0.3065629758784598
nonlinear_ipc_d2_l15_s007:1807:800,nonlinear_ipc_d2_l15_s007,input_driven,synthetic,input_driven,1807,800,2.2361399935858928,1.6577588669274688,1.7358941141594506,0.5812617806523609,0.17290562298549852,0.26754682610033864,0.1356906894784447,0.423828125,0.5306633291614519,0.6716791979949874,0.0,0.0,2.854391986402927,0.050316618819745224,0.0012305016958161774,0.09193895887167981,7.0,0.09972003513928457,0.5106207805038696,0.6876790830945558,2.555238593655351,-0.0013602725083167178,0.0,0.35193081810134674
nonlinear_ipc_d3_l10_s008:1808:800,nonlinear_ipc_d3_l10_s008,input_driven,synthetic,input_driven,1808,800,2.166082859313416,1.6658380796433585,1.7238392939222322,0.4635517304853874,-0.027271685409698737,0.25108248834502,0.14073181360125991,0.4140625,0.5131414267834794,0.6629072681704261,0.0,0.0,1.9909030290980223,0.07857438385457617,0.0002782934539428128,0.10678624201096167,4.0,0.09972003513928457,0.5244524946484439,0.667621776504298,2.39535234214544,-0.00031367185290090416,0.0,0.32184987246649366
nonlinear_ipc_d2_l05_s009:1809:800,nonlinear_ipc_d2_l05_s009,input_driven,synthetic,input_driven,1809,800,2.185528537573028,1.654767856915723,1.7600037546338874,0.5760856414247867,0.051349210869427855,0.2520913191305746,0.139945388246837,0.427734375,0.49436795994993743,0.6641604010025063,0.0,0.0,5.702174035059655,0.062000058957050894,0.0022817709571947287,0.10921044138813502,5.0,0.09972003513928457,0.5213238926395521,0.6547277936962751,2.4524366149042325,-0.0002987499199572641,0.0,0.3144357808105588
nonlinear_ipc_d2_l09_s010:1810:800,nonlinear_ipc_d2_l09_s010,input_driven,synthetic,input_driven,1810,800,2.1710751281853997,1.6525342116105701,1.747948934396669,0.47488744408677847,-0.06821645651844933,0.2350548794283371,0.14312504267099463,0.412109375,0.47058823529411764,0.6428571428571429,0.0,0.0,3.2794172373220927,0.07188034740301298,1.3885145102698893e-05,0.10634236289638178,7.0,0.09972003513928457,0.5053515560678412,0.6876790830945558,2.4797202920228356,-0.0002711108029452569,0.0,0.32636858805364605
nonlinear_ipc_d3_l19_s011:1811:800,nonlinear_ipc_d3_l19_s011,input_driven,synthetic,input_driven,1811,800,2.175023867356027,1.6299990416763395,1.747948934396669,0.5917102902511716,-0.14471982585015586,0.23060236630090014,0.14303461636191508,0.408203125,0.47684605757196497,0.6378446115288221,0.0,0.0,7.460521469096213,0.09758188190418941,0.0002607161673038316,0.08624091035994942,5.0,0.09972003513928457,0.507162851967726,0.6561604584527221,2.4760375133578965,0.00039298636219406435,0.0,0.3249262234989155
nonlinear_ipc_d2_l07_s012:1812:800,nonlinear_ipc_d2_l07_s012,input_driven,synthetic,input_driven,1812,800,2.180151370442077,1.6680303745389597,1.7600037546338874,0.5306569683259068,-0.025950947793205028,0.2564584262582957,0.14983136044903989,0.44921875,0.5143929912390488,0.6654135338345865,0.0,0.0,3.8698238724648837,0.1109215988816817,0.0004132810446974,0.10075381748327689,7.0,0.09972003513928457,0.5224765354849333,0.660458452722063,2.4431375396454844,-0.0006904804292571787,0.0,0.3393216118908012
nonlinear_ipc_d4_l13_s013:1813:800,nonlinear_ipc_d4_l13_s013,input_driven,synthetic,input_driven,1813,800,2.269914310704497,1.6710636433747919,1.7238392939222322,0.4869705890183901,0.13480433560151497,0.2575555083752408,0.13546697358188936,0.421875,0.5118898623279099,0.6754385964912281,0.0,0.0,2.26420213158098,0.05321547907204445,0.0004966118740287184,0.12038005322921308,5.0,0.09972003513928457,0.5096328009221143,0.673352435530086,2.5212037559103817,-0.0009410881384018521,0.0,0.32705373565670637
nonlinear_ipc_d4_l25_s014:1814:800,nonlinear_ipc_d4_l25_s014,input_driven,synthetic,input_driven,1814,800,2.1420142160603795,1.633228616506921,1.7238392939222322,0.5300809378073779,0.10428657689512354,0.25388265341233834,0.13840273699263944,0.423828125,0.47309136420525655,0.6629072681704261,0.0,0.0,3.4404878598151516,0.05010958974223909,0.0010473777408883667,0.10572796665508133,6.0,0.09972003513928457,0.514408035567265,0.6504297994269341,2.481411837958193,0.0005957679093851753,0.0,0.3646507947658776
nonlinear_ipc_d3_l08_s015:1815:800,nonlinear_ipc_d3_l08_s015,input_driven,synthetic,input_driven,1815,800,2.1422894453394994,1.6566193857927436,1.7600037546338874,0.516722323902841,0.018459691913086447,0.2529096046640545,0.13573283249018067,0.404296875,0.5106382978723404,0.6666666666666666,0.0,0.0,10.507726027941281,0.03414720663407887,0.0013998383337165965,0.07591747071051816,8.0,0.09972003513928457,0.5112794335583731,0.6575931232091691,2.450000423812613,-0.000802371501645055,0.0,0.3232172276481115
nonlinear_ipc_d4_l14_s016:1816:800,nonlinear_ipc_d4_l14_s016,input_driven,synthetic,input_driven,1816,800,2.1447289261848455,1.6341360662317417,1.747948934396669,0.5086707305050228,-0.00892510936433011,0.25671718642906194,0.15133768112470491,0.455078125,0.5156445556946183,0.6854636591478697,0.0,0.0,5.196203142612454,0.10271657410477292,0.0008641069102722776,0.10164319260017157,1.0,0.09972003513928457,0.5181952906306603,0.6575931232091691,2.421272087952294,-0.0001752645077198467,0.0,0.29268239872121493
nonlinear_ipc_d4_l17_s017:1817:800,nonlinear_ipc_d4_l17_s017,input_driven,synthetic,input_driven,1817,800,2.2203469947570738,1.6491110157390372,1.747948934396669,0.5645228881881272,0.03808378832536243,0.24543829721639215,0.14471864008655805,0.4140625,0.5156445556946183,0.6729323308270677,0.0,0.0,1.4773935064853305,0.10175390522080975,0.001877303322074697,0.09530243243309171,4.0,0.09972003513928457,0.5083154948131072,0.6489971346704871,2.518665193797961,-0.001222616356260836,0.0,0.3965986446633149
nonlinear_ipc_d3_l21_s018:1818:800,nonlinear_ipc_d3_l21_s018,input_driven,synthetic,input_driven,1818,800,2.220191138456267,1.6648112499982561,1.7238392939222322,0.5330397275203199,-0.183289480508299,0.23431849086849899,0.14991761073736098,0.419921875,0.46307884856070086,0.6704260651629073,0.0,0.0,4.693518490525975,0.09238383035930142,0.00033086925603020845,0.09063400928323594,6.0,0.09972003513928457,0.5213238926395521,0.670487106017192,2.4506922285357633,0.000282007364335507,0.0,0.3184049110864816
nonlinear_ipc_d4_l06_s019:1819:800,nonlinear_ipc_d4_l06_s019,input_driven,synthetic,input_driven,1819,800,2.129427765291215,1.640074829813738,1.7358941141594506,0.5952631495851888,-0.07741210549994368,0.2488625183086881,0.1446635672298564,0.423828125,0.48435544430538174,0.6466165413533834,0.0,0.0,3.588464664591775,0.11001815821736105,2.0301152255597366e-05,0.09849445779443931,5.0,0.09972003513928457,0.5193479334760415,0.6561604584527221,2.4199630800043948,-0.0002681307556239576,0.0,0.31456181516104337
mso2_s000:1900:800,mso2_s000,oscillatory,synthetic,forecast,1900,800,0.5793633761900788,0.5728453851377542,1.1210982820613118,0.3748633817463016,-7.891292200761063,0.03899962276269285,0.008079839610927272,0.046875,0.09011264080100125,0.09398496240601503,0.0,0.0,794.9912808860146,0.8979511815027553,0.00020973249037037345,0.9147267704396015,0.0,0.09972003513928457,0.7655195125967397,0.04011461318051576,1.7241408675178604,0.11497348671824337,0.0025,0.5045893867663716
mso3_s001:1901:800,mso3_s001,oscillatory,synthetic,forecast,1901,800,0.7124064488391935,0.6995994737854438,1.2295916641962774,0.3504496814697215,-7.737207064437891,0.05033267194419251,0.017345014128946137,0.072265625,0.11264080100125157,0.14661654135338345,0.0,0.0,794.5792125781319,0.7954293948649116,0.0001707972301088212,0.7878529925796569,0.0,0.09972003513928457,0.7638728799604808,0.1318051575931232,1.852509023448473,0.08246046228675166,0.0025,0.4856257156308662
mso4_s002:1902:800,mso4_s002,oscillatory,synthetic,forecast,1902,800,0.9880585430707786,0.9425989276934077,1.3983591475173354,0.37022896599333627,-7.977445064458962,0.06499888133384842,0.029518069192911143,0.109375,0.15894868585732166,0.21052631578947367,0.0,0.0,784.3391827582861,0.6167614840454712,0.00022081545660423973,0.7513851682521113,0.0,0.09972003513928457,0.6049728305615018,0.29083094555873923,2.0304943916229634,0.05416466099900666,0.02,0.47091823182120635
mso5_s003:1903:800,mso5_s003,oscillatory,synthetic,forecast,1903,800,1.303177070047934,1.143626310010645,1.3139754058568065,0.37467511022158034,-7.3851156193251,0.08219861181068878,0.043367001632724674,0.150390625,0.16020025031289112,0.2694235588972431,0.0,0.0,698.2784893212323,0.4254856965018692,0.00020667153754927448,0.7573379571159018,0.0,0.09972003513928457,0.5583731269553762,0.37679083094555876,2.181140834560279,0.03506815524725959,0.0025,0.4846245887801096
mso6_s004:1904:800,mso6_s004,oscillatory,synthetic,forecast,1904,800,1.6730866458486586,1.3505306449993144,1.5189073498895191,0.37683469848567097,-6.927654445528701,0.10133164179259348,0.058291687631604534,0.1953125,0.22528160200250313,0.34711779448621555,0.0,0.0,452.75078213472153,0.2158880471673868,0.00016687095832190746,0.6870580512854163,0.0,0.09972003513928457,0.5465173719743125,0.44412607449856734,2.4405266699696946,0.01582139597065213,0.005,0.5078869701434209
mso7_s005:1905:800,mso7_s005,oscillatory,synthetic,forecast,1905,800,1.9970360187138403,1.4880047823774367,1.603291091550048,0.36902874516356604,-5.544866701949089,0.12271211183291202,0.07520383534950924,0.19921875,0.2828535669586984,0.41478696741854637,0.0,0.0,163.51177706353877,-0.014310560567501063,0.00014764693047664146,0.6069837885814872,0.0,0.09972003513928457,0.5270871068664581,0.5487106017191977,2.5291151473135782,0.0055157269493071315,0.0025,0.5672112962992182
