dataset_id,name,family,source,task_type,seed,length,ext_sample_entropy_m2,ext_approx_entropy_m2,ext_lz_complexity,ext_hurst_rs,ext_psd_slope,ext_spectral_centroid,ext_spectral_bandwidth,ext_spectral_rolloff85,ext_zero_crossing_rate,ext_turning_point_rate,ext_outlier_rate_3sigma,ext_spike_rate_mad6,ext_arch_lm5,ext_volatility_ac1,ext_trend_strength,ext_seasonality_strength,ext_changepoint_count,ext_recurrence_rate,ext_recurrence_determinism,ext_fnn_fraction,ext_corr_dim_approx,ext_bds_like,ext_zero_fraction,ext_cv2_positive
quasi_periodic5_s003:2003:800,quasi_periodic5_s003,oscillatory,synthetic,forecast,2003,800,0.6912355909694754,0.7042804607485471,1.1452079225357488,0.3481531073183852,-7.319234918176176,0.04698232157131233,0.008848311101521176,0.056640625,0.09762202753441802,0.10150375939849623,0.0,0.0,794.9743460213238,0.8695780709098746,4.7807999712379257e-05,0.8295070026831465,0.0,0.09972003513928457,0.7783632471595587,0.10744985673352435,1.8293308524740532,0.09878226251371161,0.0,0.47985899662328435
quasi_periodic2_s004:2004:800,quasi_periodic2_s004,oscillatory,synthetic,forecast,2004,800,0.6175222629876338,0.6431848825506865,1.0608241808752197,0.3479869284033939,-7.177735931300077,0.039307668061777455,0.006416471069295858,0.046875,0.0851063829787234,0.09147869674185463,0.0,0.0,794.9948940049737,0.9016683349584251,6.2689858633113715e-06,0.8983279854213885,0.0,0.09972003513928457,0.7760579614687964,0.09742120343839542,1.7180778073838336,0.11635338592511257,0.0,0.5133586043288412
quasi_periodic3_s005:2005:800,quasi_periodic3_s005,oscillatory,synthetic,forecast,2005,800,0.6663993554685564,0.6734110137875655,1.096988641586875,0.34238651799153075,-7.208384265813256,0.03964042682275018,0.0067403668381377894,0.046875,0.08260325406758448,0.08646616541353383,0.0,0.0,794.9943031872604,0.8986853451126521,2.3979739482982154e-06,0.8638435827820983,1.0,0.09972003513928457,0.760744277951589,0.05873925501432665,1.8040816473231223,0.11168082965657677,0.0,0.4671275859632295
quasi_periodic4_s006:2006:800,quasi_periodic4_s006,oscillatory,synthetic,forecast,2006,800,0.6584130174743943,0.6747098844557047,1.1210982820613118,0.36684994750884525,-7.2731279636178545,0.04370700399784013,0.008060298507931643,0.052734375,0.08886107634543179,0.09398496240601503,0.0,0.0,794.9891619122827,0.8905142753207846,1.551638455610238e-05,0.8454958396935516,0.0,0.09972003513928457,0.7625555738514738,0.09312320916905444,1.8213496424371534,0.1053174453336577,0.0,0.5445049915892628
quasi_periodic5_s007:2007:800,quasi_periodic5_s007,oscillatory,synthetic,forecast,2007,800,0.6912355909694754,0.7042804607485471,1.1452079225357488,0.3481531073183852,-7.319234918176176,0.04698232157131233,0.008848311101521176,0.056640625,0.09762202753441802,0.10150375939849623,0.0,0.0,794.9743460213238,0.8695780709098746,4.7807999712379257e-05,0.8295070026831465,0.0,0.09972003513928457,0.7783632471595587,0.10744985673352435,1.8293308524740532,0.09878226251371161,0.0,0.47985899662328435
quasi_periodic2_s008:2008:800,quasi_periodic2_s008,oscillatory,synthetic,forecast,2008,800,0.6175222629876338,0.6431848825506865,1.0608241808752197,0.3479869284033939,-7.177735931300077,0.039307668061777455,0.006416471069295858,0.046875,0.0851063829787234,0.09147869674185463,0.0,0.0,794.9948940049737,0.9016683349584251,6.2689858633113715e-06,0.8983279854213885,0.0,0.09972003513928457,0.7760579614687964,0.09742120343839542,1.7180778073838336,0.11635338592511257,0.0,0.5133586043288412
quasi_periodic3_s009:2009:800,quasi_periodic3_s009,oscillatory,synthetic,forecast,2009,800,0.6663993554685564,0.6734110137875655,1.096988641586875,0.34238651799153075,-7.208384265813256,0.03964042682275018,0.0067403668381377894,0.046875,0.08260325406758448,0.08646616541353383,0.0,0.0,794.9943031872604,0.8986853451126521,2.3979739482982154e-06,0.8638435827820983,1.0,0.09972003513928457,0.760744277951589,0.05873925501432665,1.8040816473231223,0.11168082965657677,0.0,0.4671275859632295
quasi_periodic4_s010:2010:800,quasi_periodic4_s010,oscillatory,synthetic,forecast,2010,800,0.6584130174743943,0.6747098844557047,1.1210982820613118,0.36684994750884525,-7.2731279636178545,0.04370700399784013,0.008060298507931643,0.052734375,0.08886107634543179,0.09398496240601503,0.0,0.0,794.9891619122827,0.8905142753207846,1.551638455610238e-05,0.8454958396935516,0.0,0.09972003513928457,0.7625555738514738,0.09312320916905444,1.8213496424371534,0.1053174453336577,0.0,0.5445049915892628
quasi_periodic5_s011:2011:800,quasi_periodic5_s011,oscillatory,synthetic,forecast,2011,800,0.6912355909694754,0.7042804607485471,1.1452079225357488,0.3481531073183852,-7.319234918176176,0.04698232157131233,0.008848311101521176,0.056640625,0.09762202753441802,0.10150375939849623,0.0,0.0,794.9743460213238,0.8695780709098746,4.7807999712379257e-05,0.8295070026831465,0.0,0.09972003513928457,0.7783632471595587,0.10744985673352435,1.8293308524740532,0.09878226251371161,0.0,0.47985899662328435
quasi_periodic2_s012:2012:800,quasi_periodic2_s012,oscillatory,synthetic,forecast,2012,800,0.6175222629876338,0.6431848825506865,1.0608241808752197,0.3479869284033939,-7.177735931300077,0.039307668061777455,0.006416471069295858,0.046875,0.0851063829787234,0.09147869674185463,0.0,0.0,794.9948940049737,0.9016683349584251,6.2689858633113715e-06,0.8983279854213885,0.0,0.09972003513928457,0.7760579614687964,0.09742120343839542,1.7180778073838336,0.11635338592511257,0.0,0.5133586043288412
quasi_periodic3_s013:2013:800,quasi_periodic3_s013,oscillatory,synthetic,forecast,2013,800,0.6663993554685564,0.6734110137875655,1.096988641586875,0.34238651799153075,-7.208384265813256,0.03964042682275018,0.0067403668381377894,0.046875,0.08260325406758448,0.08646616541353383,0.0,0.0,794.9943031872604,0.8986853451126521,2.3979739482982154e-06,0.8638435827820983,1.0,0.09972003513928457,0.760744277951589,0.05873925501432665,1.8040816473231223,0.11168082965657677,0.0,0.4671275859632295
quasi_periodic4_s014:2014:800,quasi_periodic4_s014,oscillatory,synthetic,forecast,2014,800,0.6584130174743943,0.6747098844557047,1.1210982820613118,0.36684994750884525,-7.2731279636178545,0.04370700399784013,0.008060298507931643,0.052734375,0.08886107634543179,0.09398496240601503,0.0,0.0,794.9891619122827,0.8905142753207846,1.551638455610238e-05,0.8454958396935516,0.0,0.09972003513928457,0.7625555738514738,0.09312320916905444,1.8213496424371534,0.1053174453336577,0.0,0.5445049915892628
quasi_periodic5_s015:2015:800,quasi_periodic5_s015,oscillatory,synthetic,forecast,2015,800,0.6912355909694754,0.7042804607485471,1.1452079225357488,0.3481531073183852,-7.319234918176176,0.04698232157131233,0.008848311101521176,0.056640625,0.09762202753441802,0.10150375939849623,0.0,0.0,794.9743460213238,0.8695780709098746,4.7807999712379257e-05,0.8295070026831465,0.0,0.09972003513928457,0.7783632471595587,0.10744985673352435,1.8293308524740532,0.09878226251371161,0.0,0.47985899662328435
quasi_periodic2_s016:2016:800,quasi_periodic2_s016,oscillatory,synthetic,forecast,2016,800,0.6175222629876338,0.6431848825506865,1.0608241808752197,0.3479869284033939,-7.177735931300077,0.039307668061777455,0.006416471069295858,0.046875,0.0851063829787234,0.09147869674185463,0.0,0.0,794.9948940049737,0.9016683349584251,6.2689858633113715e-06,0.8983279854213885,0.0,0.09972003513928457,0.7760579614687964,0.09742120343839542,1.7180778073838336,0.11635338592511257,0.0,0.5133586043288412
quasi_periodic3_s017:2017:800,quasi_periodic3_s017,oscillatory,synthetic,forecast,2017,800,0.6663993554685564,0.6734110137875655,1.096988641586875,0.34238651799153075,-7.208384265813256,0.03964042682275018,0.0067403668381377894,0.046875,0.08260325406758448,0.08646616541353383,0.0,0.0,794.9943031872604,0.8986853451126521,2.3979739482982154e-06,0.8638435827820983,1.0,0.09972003513928457,0.760744277951589,0.05873925501432665,1.8040816473231223,0.11168082965657677,0.0,0.4671275859632295
quasi_periodic4_s018:2018:800,quasi_periodic4_s018,oscillatory,synthetic,forecast,2018,800,0.6584130174743943,0.6747098844557047,1.1210982820613118,0.36684994750884525,-7.2731279636178545,0.04370700399784013,0.008060298507931643,0.052734375,0.08886107634543179,0.09398496240601503,0.0,0.0,794.9891619122827,0.8905142753207846,1.551638455610238e-05,0.8454958396935516,0.0,0.09972003513928457,0.7625555738514738,0.09312320916905444,1.8213496424371534,0.1053174453336577,0.0,0.5445049915892628
quasi_periodic5_s019:2019:800,quasi_periodic5_s019,oscillatory,synthetic,forecast,2019,800,0.6912355909694754,0.7042804607485471,1.1452079225357488,0.3481531073183852,-7.319234918176176,0.04698232157131233,0.008848311101521176,0.056640625,0.09762202753441802,0.10150375939849623,0.0,0.0,794.9743460213238,0.8695780709098746,4.7807999712379257e-05,0.8295070026831465,0.0,0.09972003513928457,0.7783632471595587,0.10744985673352435,1.8293308524740532,0.09878226251371161,0.0,0.47985899662328435
ar1_s000:2100:800,ar1_s000,linear_stochastic,synthetic,forecast,2100,800,2.179720675807348,1.4962501277604847,1.7358941141594506,0.6382798355724939,-0.36850126083549484,0.20395184427549118,0.14207529280238768,0.38671875,0.4493116395494368,0.6215538847117794,0.00375,0.0,4.367002012604981,0.1366626498280648,0.00048746236409391575,0.11916409537282284,3.0,0.09972003513928457,0.5203359130577968,0.5888252148997135,2.497436790958605,0.0018836052544683457,0.0,0.5984846350698526
ar1_s001:2101:800,ar1_s001,linear_stochastic,synthetic,forecast,2101,800,2.256208931203895,1.5273098735420216,1.7238392939222322,0.4782887563383308,0.13858782125858493,0.26368550641912186,0.13850067836200938,0.43359375,0.49436795994993743,0.6666666666666666,0.005,0.0,1.5663560759448085,0.1601192416338651,1.774590173209134e-05,0.09686617172806224,6.0,0.09972003513928457,0.4961304133047917,0.5988538681948424,2.5411359670807387,-0.0007755460632091482,0.0,0.6053375256699446
ar3_s002:2102:800,ar3_s002,linear_stochastic,synthetic,forecast,2102,800,1.8121076435105994,1.3958830721395774,1.4345236082289903,0.4275248049796412,0.45842453325207955,0.3274724390525975,0.054719396231804475,0.349609375,0.6670838548185232,0.6729323308270677,0.0,0.0,417.39371650267753,0.18436267946987994,1.5774532843515487e-05,0.8660052731684974,9.0,0.09972003513928457,0.5249464844393216,0.4885386819484241,2.3013254537586962,0.008796021169444501,0.0,0.48939438145808506
ar3_s003:2103:800,ar3_s003,linear_stochastic,synthetic,forecast,2103,800,1.9753939775376381,1.4018453336701944,1.6515103724989217,0.43580075965875675,-0.002968962456658802,0.22477401625236382,0.08060660762516612,0.28515625,0.4718397997496871,0.5325814536340853,0.00125,0.0,158.4683035383578,-0.04855853028721384,0.00028101314768280705,0.6343573858549554,10.0,0.09972003513928457,0.5751687798452165,0.5243553008595988,2.408755241096243,0.015264050902974557,0.0,0.5917588112889026
ar1_s004:2104:800,ar1_s004,linear_stochastic,synthetic,forecast,2104,800,1.7615981248921162,1.4714260077061114,1.4465784284662087,0.8160532291973013,-1.262556132905669,0.0745316109622375,0.09790513433673519,0.15625,0.19774718397997496,0.5388471177944862,0.00125,0.0,251.5333711223719,0.05150398174927162,0.015906211100882084,0.6267623132639674,4.0,0.09972003513928457,0.5743454635270872,0.5157593123209169,2.3088929765823067,0.04591238593119312,0.0,0.5051660098534763
ar1_s005:2105:800,ar1_s005,linear_stochastic,synthetic,forecast,2105,800,2.069020128320745,1.5208570246405602,1.6274007320244848,0.7078454193844385,-0.7827730514292951,0.1392875792631741,0.1283382579072717,0.2890625,0.31539424280350437,0.5864661654135338,0.0025,0.0,94.18313762651184,0.03336313541273826,0.004185168824372365,0.29893529190796136,3.0,0.09972003513928457,0.5382842087930183,0.5759312320916905,2.5147387091503637,0.009093640589337149,0.0,0.5422696944231884
ar3_s006:2106:800,ar3_s006,linear_stochastic,synthetic,forecast,2106,800,2.0597770957909396,1.4557435560022043,1.6997296534477955,0.4377336881489562,-0.013202990611535528,0.22188680360236324,0.11393048558541326,0.37109375,0.4593241551939925,0.5764411027568922,0.00125,0.0,20.92131206973566,-0.0012864094549934913,0.0013632910005356713,0.3232861249322422,8.0,0.09972003513928457,0.5307096986662275,0.5630372492836676,2.532313167805201,0.004417368895004048,0.0,0.5237116594931477
ar2_s007:2107:800,ar2_s007,linear_stochastic,synthetic,forecast,2107,800,1.5786728745081415,1.3594273363716356,1.2898657653823695,0.9352797110191573,-0.8751784019879221,0.0756112958661749,0.14203919183322145,0.146484375,0.19524405506883605,0.7731829573934837,0.0,0.0,308.57638508370354,0.4091230799079365,0.06702755186355824,0.8456742404717255,2.0,0.09972003513928457,0.6505845545858719,0.45558739255014324,2.1515116451114116,0.07597255452708704,0.0,0.5635397481494011
ar3_s008:2108:800,ar3_s008,linear_stochastic,synthetic,forecast,2108,800,1.4188162239209132,1.2924302493515278,1.2537013046707144,0.9755530761944485,-1.3516347309455037,0.029614997757313063,0.07687726585609372,0.033203125,0.14893617021276595,0.6741854636591479,0.0,0.0,512.2315332062367,0.1921376196464148,0.008208479659601253,0.8856272321685078,3.0,0.09972003513928457,0.6545364729128932,0.4455587392550143,2.1156612108969166,0.10041866082381662,0.0,0.39632446593731324
ar2_s009:2109:800,ar2_s009,linear_stochastic,synthetic,forecast,2109,800,2.061554146462947,1.4763887039779826,1.6756200129733585,0.5505757782143884,-0.6075315403136632,0.16288830196346943,0.10520233590768183,0.265625,0.360450563204005,0.5150375939849624,0.0025,0.0,28.34223953691774,-0.0025389911059296257,2.317844556287696e-07,0.15192643610431514,7.0,0.09972003513928457,0.5073275152313519,0.5787965616045845,2.4874934456565287,0.003983505070615595,0.0,0.593800389343342
ar2_s010:2110:800,ar2_s010,linear_stochastic,synthetic,forecast,2110,800,1.9269267202249034,1.4412122982405826,1.6515103724989217,0.5369041445929923,-0.7834698705779459,0.15565557715313333,0.08751386932909004,0.22265625,0.3341677096370463,0.4674185463659148,0.00375,0.0,79.5870304652071,0.019166373597403513,0.00013249187881514413,0.34142908847708536,8.0,0.09972003513928457,0.5101267907129919,0.5229226361031518,2.48161729736361,0.0034028017736223437,0.0,0.5066915758111272
ar3_s011:2111:800,ar3_s011,linear_stochastic,synthetic,forecast,2111,800,2.046916089451259,1.4947648017752702,1.6274007320244848,0.4813850347933446,0.6428921089411763,0.3698158853728575,0.117260032886972,0.46875,0.718397997496871,0.7894736842105263,0.00125,0.0,101.30416645945829,0.562487003327818,7.157225576537307e-06,0.2899411750952834,6.0,0.09972003513928457,0.5256051374938251,0.5530085959885387,2.4904845857752793,0.005493918901149891,0.0,0.5443439534921759
ar1_s012:2112:800,ar1_s012,linear_stochastic,synthetic,forecast,2112,800,2.2331828049200038,1.5331572973066985,1.6997296534477955,0.5235088965643174,0.479155575148529,0.33983260186897174,0.13709769126365398,0.48046875,0.6420525657071339,0.7619047619047619,0.0025,0.0,24.996024927312607,0.44307242457136076,0.0006094518603488863,0.17616688453815285,5.0,0.09972003513928457,0.5183599538942861,0.5487106017191977,2.543271989305785,0.00292256450511183,0.0,0.5491507968383967
ar3_s013:2113:800,ar3_s013,linear_stochastic,synthetic,forecast,2113,800,1.7018519119101836,1.380498288040652,1.4947977094150824,0.4194442685133259,0.7282083808705404,0.36678193359228983,0.05453257537378269,0.384765625,0.7246558197747184,0.7443609022556391,0.00125,0.0,373.54327605550134,0.4387326116773198,5.795921819262695e-06,0.7900064274324724,9.0,0.09972003513928457,0.5671002799275482,0.5315186246418339,2.321343776710771,0.01653954545360853,0.0,0.5409932303684275
ar1_s014:2114:800,ar1_s014,linear_stochastic,synthetic,forecast,2114,800,2.016495377566628,1.5033648844235916,1.6515103724989217,0.6457447044575881,-0.8981739365327718,0.12302057635203406,0.12253792576371116,0.259765625,0.3166458072590738,0.5576441102756893,0.00125,0.0,118.81518553487827,0.030634904308948628,0.005594439014805275,0.3557656770175598,8.0,0.09972003513928457,0.5346616169932488,0.5873925501432665,2.4309859004616063,0.018027738447656122,0.0,0.5549073552196556
ar2_s015:2115:800,ar2_s015,linear_stochastic,synthetic,forecast,2115,800,1.6787022402861083,1.3719817283657978,1.4706880689406454,0.9227369795340563,-0.898655297190768,0.08168646607439184,0.14345657827314232,0.205078125,0.27909887359199,0.7380952380952381,0.00375,0.0,411.61396260347044,0.38164388391338677,0.002814040839035248,0.8052989305362848,2.0,0.09972003513928457,0.6026675448707394,0.46131805157593125,2.296653979389253,0.06276033559491681,0.0,0.679040467913072
ar2_s016:2116:800,ar2_s016,linear_stochastic,synthetic,forecast,2116,800,2.2745428251201893,1.5380444353983798,1.7358941141594506,0.5065518371162069,-0.07168116469492457,0.22611458676133944,0.1413923755655345,0.3984375,0.4593241551939925,0.6165413533834586,0.0025,0.0,14.544971349659654,0.10589055195526617,0.0018080454407495283,0.09369649766677281,5.0,0.09972003513928457,0.522805862012185,0.6088825214899714,2.5394578280130995,-0.0020068879838211207,0.0,0.5325485973639277
ar2_s017:2117:800,ar2_s017,linear_stochastic,synthetic,forecast,2117,800,2.1194075549794116,1.485316976344702,1.6274007320244848,0.4209331133741681,-0.3816666008371934,0.18813280912674768,0.087893691464416,0.259765625,0.3804755944931164,0.47117794486215536,0.0,0.0,8.468381554853966,-0.01352952120618032,4.472080789652555e-05,0.4091136174134753,3.0,0.09972003513928457,0.5318623415116087,0.5429799426934098,2.490676957357803,0.0007375525996903831,0.0,0.5981168353952182
ar3_s018:2118:800,ar3_s018,linear_stochastic,synthetic,forecast,2118,800,1.7345202505720954,1.3936446924004011,1.4224687879917721,0.3883412930019364,0.13899373456600483,0.4311140252345856,0.13125172526641202,0.498046875,0.7334167709637046,0.8809523809523809,0.00125,0.0,385.3978547552579,0.8425837270107699,0.00022002877430837842,0.7606099970321052,3.0,0.09972003513928457,0.5929524123168122,0.5,2.2874925280871534,0.03473320664724028,0.0,0.5387378675072712
ar2_s019:2119:800,ar2_s019,linear_stochastic,synthetic,forecast,2119,800,1.8003876504513934,1.3824090439995116,1.4706880689406454,0.6632935811971614,-0.21546815194180355,0.3640207977940709,0.1841683393370497,0.49609375,0.6770963704630788,0.8847117794486216,0.0025,0.0,334.28294606533433,0.8388713784232776,0.00095525641477201,0.7854929824106722,3.0,0.09972003513928457,0.590317800098798,0.505730659025788,2.3666916954507573,0.0260567684187136,0.0,0.5906382216622141
garch_a0.100_b0.403_s000:2200:800,garch_a0.100_b0.403_s000,nonlinear_stochastic,synthetic,forecast,2200,800,2.151097530586271,1.5004878465243063,1.747948934396669,0.5485742550148452,-0.0625852986293403,0.24596732121750386,0.14997484593330954,0.43359375,0.4668335419274093,0.6441102756892231,0.00125,0.0,4.896740783744081,0.25776284995450965,0.007902949815302263,0.08787287458769986,5.0,0.09972003513928457,0.5211592293759262,0.6103151862464183,2.522560812238648,0.0013904950692848195,0.0,0.596500483831005
garch_a0.237_b0.689_s001:2201:800,garch_a0.237_b0.689_s001,nonlinear_stochastic,synthetic,forecast,2201,800,1.9674101889151254,1.4150878160532274,1.747948934396669,0.5883669958072192,-0.061860853326798575,0.24999823933419563,0.1444458996995512,0.421875,0.48685857321652065,0.6491228070175439,0.005,0.0,62.57779153457195,0.3062309352748834,0.0007336038828553715,0.1194603250660153,5.0,0.09972003513928457,0.5312036884571052,0.5716332378223495,2.357213307135816,0.01012957795505054,0.0,0.6487312194582617
garch_a0.042_b0.691_s002:2202:800,garch_a0.042_b0.691_s002,nonlinear_stochastic,synthetic,forecast,2202,800,2.1354071463130087,1.4961896249661208,1.747948934396669,0.576274235125928,-0.03182190024677056,0.2535762635990842,0.14927689853176393,0.42578125,0.5006257822277848,0.6766917293233082,0.00625,0.0,3.9971073836355413,0.20208243492651382,0.0007019700251270633,0.11933326889209467,2.0,0.09972003513928457,0.49777704594105054,0.5730659025787965,2.541662029205899,-0.00040768057920897993,0.0,0.5277790334622323
garch_a0.214_b0.529_s003:2203:800,garch_a0.214_b0.529_s003,nonlinear_stochastic,synthetic,forecast,2203,800,2.107997175292703,1.4794710463055907,1.7117844736850136,0.547827551947114,0.05408624847189,0.2703698559481762,0.14597783307495535,0.44140625,0.5319148936170213,0.681704260651629,0.0025,0.0,60.130934808603115,0.3301953638033031,0.0003931097070692946,0.11562908852015608,2.0,0.09972003513928457,0.5427301169109172,0.5945558739255015,2.4752513341352422,0.0033203938272921008,0.0,0.5787118735276596
garch_a0.060_b0.821_s004:2204:800,garch_a0.060_b0.821_s004,nonlinear_stochastic,synthetic,forecast,2204,800,2.1816285032608653,1.5236380873117614,1.7238392939222322,0.5452606799665877,-0.10569307656054362,0.23402896954999264,0.13847341591478649,0.3984375,0.49436795994993743,0.6541353383458647,0.00125,0.0,17.5393408305651,0.1434695087829183,0.00018351245513059666,0.08751321243822946,4.0,0.09972003513928457,0.5203359130577968,0.6074498567335244,2.5149583305498457,0.0009292322324668256,0.0,0.5682406121743817
garch_a0.090_b0.370_s005:2205:800,garch_a0.090_b0.370_s005,nonlinear_stochastic,synthetic,forecast,2205,800,2.155427448657758,1.5031597127438188,1.7358941141594506,0.5276464278925339,0.043642300947197274,0.25762408396120645,0.1465462852511669,0.4453125,0.4881101376720901,0.656641604010025,0.0025,0.0,20.381067778101777,0.24309637932625391,0.00018123709973660862,0.09922540619415587,4.0,0.09972003513928457,0.5117734233492508,0.6131805157593123,2.541764207994696,0.001723676517290773,0.0,0.5487517959096407
garch_a0.186_b0.701_s006:2206:800,garch_a0.186_b0.701_s006,nonlinear_stochastic,synthetic,forecast,2206,800,2.1517021089113175,1.507562710648073,1.7238392939222322,0.6031137786155266,0.0002009349753783918,0.2534659594702231,0.1429481555708124,0.4296875,0.5006257822277848,0.6553884711779449,0.01,0.0,93.18340080863696,0.2070629396420331,0.006416242764216151,0.07131548126897196,6.0,0.09972003513928457,0.5685822493001811,0.6131805157593123,2.4736182876768384,0.003821580220359777,0.0,0.6486790852529171
garch_a0.074_b0.477_s007:2207:800,garch_a0.074_b0.477_s007,nonlinear_stochastic,synthetic,forecast,2207,800,2.1182073696837715,1.4715069706983552,1.747948934396669,0.5509142610616736,-0.07024403920907507,0.2529929400944829,0.14713479847501068,0.427734375,0.5068836045056321,0.6428571428571429,0.0,0.0,14.63787510674525,0.25858909707259686,2.561912356369156e-05,0.10054716182070411,3.0,0.09972003513928457,0.5101267907129919,0.5730659025787965,2.5206217496657373,0.0021960422148269987,0.0,0.5353132823832394
garch_a0.143_b0.701_s008:2208:800,garch_a0.143_b0.701_s008,nonlinear_stochastic,synthetic,forecast,2208,800,2.178532444324067,1.5174167674543186,1.7600037546338874,0.49569601686527487,-0.00021703739097093334,0.2585118996739506,0.14685871978818876,0.4296875,0.49937421777221525,0.6791979949874687,0.00625,0.0,10.654267983207191,0.273939765507513,0.00016737714431602768,0.11041223923725513,5.0,0.09972003513928457,0.5158900049398979,0.5644699140401146,2.528054824599699,0.00022192267359000262,0.0,0.5631946032896682
garch_a0.118_b0.692_s009:2209:800,garch_a0.118_b0.692_s009,nonlinear_stochastic,synthetic,forecast,2209,800,2.1304854284092785,1.5032315983983509,1.747948934396669,0.5215566364497208,-0.004720019426318418,0.24495128127117513,0.1403432307656015,0.423828125,0.49687108886107634,0.6666666666666666,0.00625,0.0,32.90295454396919,0.22891256766850812,2.1485826443123912e-05,0.08268639108409345,10.0,0.09972003513928457,0.5265931170755804,0.5659025787965616,2.480990592086821,0.006492819020726487,0.0,0.5937691860398807
garch_a0.188_b0.391_s010:2210:800,garch_a0.188_b0.391_s010,nonlinear_stochastic,synthetic,forecast,2210,800,2.0784868876693854,1.4818896166511282,1.747948934396669,0.5064642948561129,0.013155503943461098,0.25473918749334545,0.14513940387139837,0.421875,0.509386733416771,0.6829573934837093,0.00375,0.0,42.87817171101346,0.2951975770752414,0.0011976550102930084,0.10788126375929213,6.0,0.09972003513928457,0.505680882595093,0.5759312320916905,2.5392013980348636,-0.00025790028171854273,0.0,0.4997679031746811
garch_a0.205_b0.620_s011:2211:800,garch_a0.205_b0.620_s011,nonlinear_stochastic,synthetic,forecast,2211,800,2.1376766760988892,1.480826201529709,1.7238392939222322,0.4700625247919647,0.11571606186705921,0.2544925043124234,0.13623846204178197,0.421875,0.49687108886107634,0.6578947368421053,0.0075,0.0,94.21371875467767,0.2758922400862581,0.0021582173910840163,0.09739101951600344,8.0,0.09972003513928457,0.5270871068664581,0.6203438395415473,2.425302391493092,0.008848149333507777,0.0,0.6562304573739705
garch_a0.166_b0.508_s012:2212:800,garch_a0.166_b0.508_s012,nonlinear_stochastic,synthetic,forecast,2212,800,2.0846110833733773,1.4558251650202019,1.7358941141594506,0.5189406316118499,0.03292788066362339,0.2634660351152129,0.14794519478586113,0.44140625,0.5156445556946183,0.6478696741854637,0.00625,0.0,42.36030934049365,0.3087806093642993,0.0005089728399649829,0.0908355575558328,3.0,0.09972003513928457,0.5308743619298535,0.5744985673352435,2.4487465191327646,0.0057891752171637945,0.0,0.5925872376915963
garch_a0.225_b0.726_s013:2213:800,garch_a0.225_b0.726_s013,nonlinear_stochastic,synthetic,forecast,2213,800,1.7333242421400799,1.4020342862147182,1.7358941141594506,0.5243199314607719,-0.13976020896197333,0.23146304886600833,0.14284302257983106,0.416015625,0.4793491864831039,0.6654135338345865,0.01125,0.006257822277847309,240.18479363409517,0.42761049183097066,0.005399232025783851,0.12508088071964854,6.0,0.09972003513928457,0.5591964432735057,0.5573065902578797,2.2954237549438594,0.020601774754569868,0.0,0.981227484694277
garch_a0.150_b0.435_s014:2214:800,garch_a0.150_b0.435_s014,nonlinear_stochastic,synthetic,forecast,2214,800,2.260269252192026,1.5401934248163833,1.747948934396669,0.5516355935024893,-0.0515764799080719,0.2444108436870424,0.1447855373867808,0.423828125,0.48685857321652065,0.6766917293233082,0.0025,0.0,26.81617175523679,0.18812821187139764,0.00014334983517494404,0.0863903421069008,4.0,0.09972003513928457,0.5160546682035237,0.5744985673352435,2.5116330819134176,0.0038615965917718764,0.0,0.5539225791017093
garch_a0.066_b0.654_s015:2215:800,garch_a0.066_b0.654_s015,nonlinear_stochastic,synthetic,forecast,2215,800,2.158631552648541,1.5065463869630253,1.747948934396669,0.5254752935616763,-0.02557556105612554,0.2560160209487769,0.1506576249232351,0.439453125,0.5056320400500626,0.6654135338345865,0.00125,0.0,7.30759262998726,0.25299944075881137,3.8569725302473046e-08,0.07837361998008191,4.0,0.09972003513928457,0.5027169438498271,0.5587392550143266,2.537002952317464,-0.0021390005801980028,0.0,0.5436351024680686
garch_a0.039_b0.931_s016:2216:800,garch_a0.039_b0.931_s016,nonlinear_stochastic,synthetic,forecast,2216,800,2.0901750973229447,1.490693204050582,1.747948934396669,0.5076164304971997,0.0770178859268756,0.24903713480815548,0.1434169868037196,0.427734375,0.5056320400500626,0.6704260651629073,0.0025,0.0,21.86782033598033,0.23824698649158593,0.0015137578903967608,0.10138760982615767,11.0,0.09972003513928457,0.5083154948131072,0.6160458452722063,2.4888767599218546,0.004338434792757168,0.0,0.5751149544705759
garch_a0.176_b0.569_s017:2217:800,garch_a0.176_b0.569_s017,nonlinear_stochastic,synthetic,forecast,2217,800,2.1116690165885705,1.4608879080887736,1.747948934396669,0.5841177664071233,0.001968719695433766,0.2492884315287875,0.1402831425675172,0.416015625,0.4981226533166458,0.6528822055137845,0.00875,0.0,48.40379066781182,0.2863045849560525,5.28621603663737e-05,0.10118258513751635,5.0,0.09972003513928457,0.520006586530545,0.5916905444126075,2.4469860543528767,0.009534817848588811,0.0,0.6618984708579931
garch_a0.109_b0.540_s018:2218:800,garch_a0.109_b0.540_s018,nonlinear_stochastic,synthetic,forecast,2218,800,2.183277349855369,1.4946972934758138,1.7358941141594506,0.5323846550166559,0.12632931586500545,0.2561076926709362,0.14303900309552203,0.431640625,0.5256570713391739,0.6804511278195489,0.00125,0.0,15.614224695455452,0.2611391098937601,2.4727123446255383e-05,0.08707432522392836,7.0,0.09972003513928457,0.5267577803392063,0.5544412607449857,2.4901731751108516,0.00368877678473864,0.0,0.5454876594792203
